indicator,address_family,score,band,independence_classes,sources,categories,tags,first_seen,last_seen,source_reference
112.120.103.189,v4,92.57,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.120.171.95,v4,94.44,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.121.174.46,v4,87.96,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.126.62.31,v4,90.17,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.140.160.26,v4,87.88,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.142.0.0/15,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL682167
112.142.160.0/22,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL677716
112.143.0.0/19,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL675595
112.158.200.53,v4,77.17,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-19T00:00:00+00:00,2026-08-28T00:00:00+00:00,
112.161.26.125,v4,95.76,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.161.42.97,v4,91.52,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-smtp,2026-08-15T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.161.64.234,v4,93.12,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25,2026-08-17T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.162.111.205,v4,91.52,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.209.55,v4,78.92,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-27T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.211.192,v4,80.21,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.217.142,v4,82.18,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-26T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.228.18,v4,89.66,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.234.246,v4,91.14,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.239.83,v4,88.37,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-50,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.240.110,v4,65.35,medium,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.251.239,v4,88.70,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-0|turris-smtp,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.252.183,v4,88.77,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.164.253.71,v4,87.96,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-25|turris-smtp,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.167.62.19,v4,88.27,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,,2026-08-25T00:00:00+00:00,2026-08-31T00:00:00+00:00,
112.168.1.182,v4,89.68,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-24T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.168.121.39,v4,92.62,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-14T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.9.248,v4,81.79,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-27T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.11.161,v4,87.18,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-25|turris-smtp,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.12.214,v4,89.46,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-29T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.13.56,v4,87.96,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|turris-smtp,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.22.125,v4,88.77,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|turris-haas|turris-smtp,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.52.16,v4,69.88,medium,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.52.71,v4,90.44,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.60.138,v4,80.21,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-29T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.184.61.153,v4,90.35,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-25|turris-smtp,2026-08-25T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.185.16.157,v4,88.77,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|turris-haas,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.185.48.244,v4,87.88,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.186.56.157,v4,92.03,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-0,2026-08-27T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.186.112.55,v4,81.55,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-27T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.187.53.24,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-50,2026-09-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.187.204.188,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.194.142.167,v4,95.39,high,blocklist_de|ipthreat|turris,blocklist_de|blocklist_de_strongips|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.196.52.107,v4,87.96,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-29T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.199.119.35,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.199.254.150,v4,88.70,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-75|turris-smtp,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.203.69.89,v4,81.29,high,blocklist_de|bruteforceblocker,blocklist_de|bruteforceblocker|et_compromised|ipsum_levels,aggregate|brute-force|scanning|ssh-attack|web-attack,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.213.96.0/19,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL668365
112.217.188.122,v4,93.54,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-100,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.219.151.50,v4,93.43,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.226.227.21,v4,88.76,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-75,2026-08-14T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.232.252.106,v4,92.03,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipthreat-level-50|turris-smtp,2026-08-14T00:00:00+00:00,2026-09-01T00:00:00+00:00,
112.238.146.18,v4,74.13,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-28T00:00:00+00:00,2026-08-30T00:00:00+00:00,
113.9.188.98,v4,81.06,high,binary_defense|cins|ipthreat,binary_defense|cins_army|ipthreat,brute-force|malware-infrastructure|reported-abuse|scanning,ipthreat-level-0,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.11.34.221,v4,95.61,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.20.8.90,v4,89.24,high,blocklist_de|bruteforceblocker|ipthreat|turris,blocklist_de|bruteforceblocker|et_compromised|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|ssh-attack|web-attack,ipsum-level-3,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.25.249.100,v4,92.03,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.28.86.1,v4,90.96,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-0|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.31.180.18,v4,90.44,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.31.186.197,v4,91.35,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,turris-http,2026-08-21T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.45.246.94,v4,83.15,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.64.234.82,v4,83.67,high,binary_defense|blocklist_de,binary_defense|blocklist_de,brute-force|malware-infrastructure|scanning|web-attack,,2026-08-12T00:00:00+00:00,2026-08-30T00:00:00+00:00,
113.80.99.227,v4,74.54,high,blocklist_de|turris,blocklist_de|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|spam-source|web-attack,ipsum-level-3|turris-smtp,2026-08-27T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.108.88.121,v4,92.62,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.108.144.34,v4,93.12,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-19T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.121.109.18,v4,88.70,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-50,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.131.183.9,v4,78.86,high,cins|turris,cins_army|turris_greylist,brute-force|scanning|web-attack,turris-http|turris-telnet,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.137.42.94,v4,68.65,medium,binary_defense|cins,binary_defense|cins_army,brute-force|malware-infrastructure|scanning,,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.140.95.2,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.140.95.250,v4,93.98,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-25|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.158.205.225,v4,93.54,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.160.37.98,v4,85.43,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|spam-source|web-attack,ipthreat-level-25|turris-smtp,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.160.209.29,v4,85.44,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-25,2026-08-28T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.161.42.63,v4,83.96,high,blocklist_de|ipthreat,blocklist_de|ipthreat,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.177.112.152,v4,68.65,medium,binary_defense|cins,binary_defense|cins_army,brute-force|malware-infrastructure|scanning,,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.193.128.226,v4,92.36,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4,2026-08-26T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.193.187.154,v4,92.62,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.193.234.210,v4,94.44,high,blocklist_de|ipthreat,blocklist_de|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.200.76.11,v4,67.37,medium,cins|ipthreat,cins_army|ipthreat,brute-force|reported-abuse|scanning,ipthreat-level-25,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.200.216.246,v4,92.20,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipthreat-level-25,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.203.193.106,v4,85.01,high,blocklist_de|ipthreat|turris,blocklist_de|ipthreat|turris_greylist,brute-force|reported-abuse|scanning|web-attack,ipthreat-level-0,2026-08-23T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.212.128.0/19,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL78429
113.213.128.0/18,v4,90.00,high,spamhaus,spamhaus_drop_v4,criminal-hosting|hijacked-netblock,,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,SBL682168
113.219.177.95,v4,93.07,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.249.94.188,v4,85.72,high,binary_defense|blocklist_de|turris,binary_defense|blocklist_de|turris_greylist,brute-force|malware-infrastructure|scanning|web-attack,,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
113.253.65.76,v4,85.31,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,,2026-08-27T00:00:00+00:00,2026-08-31T00:00:00+00:00,
114.30.180.58,v4,94.44,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4|ipsum-level-5|ipthreat-level-50,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
114.30.223.119,v4,95.51,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|ssh-attack|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-haas|turris-smtp,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
114.31.75.33,v4,84.40,high,blocklist_de|turris,blocklist_de|turris_greylist,brute-force|scanning|web-attack,,2026-08-22T00:00:00+00:00,2026-09-01T00:00:00+00:00,
114.33.12.13,v4,87.84,high,cins|turris,cins_army|turris_greylist,brute-force|scanning,turris-telnet,2026-08-20T00:00:00+00:00,2026-09-01T00:00:00+00:00,
114.34.106.146,v4,92.78,high,blocklist_de|ipthreat,blocklist_de|blocklist_de_strongips|ipsum_levels|ipthreat,aggregate|brute-force|reported-abuse|scanning|web-attack,ipsum-level-3|ipsum-level-4,2026-08-12T00:00:00+00:00,2026-09-01T00:00:00+00:00,
114.34.124.217,v4,87.96,high,blocklist_de|ipthreat|turris,blocklist_de|ipsum_levels|ipthreat|turris_greylist,aggregate|brute-force|reported-abuse|scanning|spam-source|web-attack,ipsum-level-3|ipsum-level-4|ipthreat-level-50|turris-smtp,2026-08-30T00:00:00+00:00,2026-09-01T00:00:00+00:00,
114.55.149.142,v4,93.59,high,blocklist_de|cins|turris,blocklist_de|cins_army|ipsum_levels|turris_greylist,aggregate|brute-force|scanning|web-attack,ipsum-level-3|ipsum-level-4|turris-telnet,2026-08-31T00:00:00+00:00,2026-09-01T00:00:00+00:00,
